File Name,Estimated Area,Segmented Image Path
Data/Sentinel-s004/RGB/RGB_el2_2020_2.jpg,72.60726072607262,Segmented_Output/RGB_el2_2020_2_segmented.jpg
Data/Sentinel-s004/RGB/RGB_el2_2019_6.jpg,137.64317608231408,Segmented_Output/RGB_el2_2019_6_segmented.jpg
